TimeSeries ID,t_0_value_request_cores_sum_sub resource.namespace_name=kube-system,t_0_value_request_cores_sum_sub resource.namespace_name=gmp-system,t_0_value_request_cores_sum_sub resource.namespace_name=akoflow
resource.namespace_name,kube-system,gmp-system,akoflow
Fri May 10 2024 18:00:00 GMT-0300 (Horário Padrão de Brasília),0.6039124066864858,-0.0034431450035613386,-0.0006465496552095828
Fri May 10 2024 18:01:00 GMT-0300 (Horário Padrão de Brasília),0.6112937909568661,-0.0015648010794432187,undefined
Fri May 10 2024 18:02:00 GMT-0300 (Horário Padrão de Brasília),0.6289787333472516,-0.0018499074213508722,undefined
Fri May 10 2024 18:03:00 GMT-0300 (Horário Padrão de Brasília),0.655029151412455,-0.0036551252325716602,undefined
Fri May 10 2024 18:04:00 GMT-0300 (Horário Padrão de Brasília),0.6555236237477801,-0.0018262045492746376,undefined
Fri May 10 2024 18:05:00 GMT-0300 (Horário Padrão de Brasília),0.6514200901974071,-0.0022420029773371868,undefined
Fri May 10 2024 18:06:00 GMT-0300 (Horário Padrão de Brasília),0.6436656516721957,-0.0032354084089399136,-0.21205316968258497
Fri May 10 2024 18:07:00 GMT-0300 (Horário Padrão de Brasília),0.5929293758865026,-0.0042641612641012815,7.25878934859885
Fri May 10 2024 18:08:00 GMT-0300 (Horário Padrão de Brasília),0.5987770610719871,0.0011593989900861024,5.641578924948131
Fri May 10 2024 18:09:00 GMT-0300 (Horário Padrão de Brasília),0.6003227432988194,-0.0008325193728614243,6.043456129132502
Fri May 10 2024 18:10:00 GMT-0300 (Horário Padrão de Brasília),0.5982389365226252,-0.0007864048187906873,6.173537677368679
Fri May 10 2024 18:11:00 GMT-0300 (Horário Padrão de Brasília),0.6035698335931557,-0.000884102381279759,6.554304547271583
Fri May 10 2024 18:12:00 GMT-0300 (Horário Padrão de Brasília),0.6213767132427984,-0.00037580135614592204,6.330716910321253
Fri May 10 2024 18:13:00 GMT-0300 (Horário Padrão de Brasília),0.5907574237321345,-0.0011191004542108716,12.256346291482679
Fri May 10 2024 18:14:00 GMT-0300 (Horário Padrão de Brasília),0.48151037814602526,-0.01910079357617761,21.613171889269005
Fri May 10 2024 18:15:00 GMT-0300 (Horário Padrão de Brasília),0.5009946038594651,-0.016359262714841175,10.659491445947747
Fri May 10 2024 18:16:00 GMT-0300 (Horário Padrão de Brasília),0.5732437350098224,-0.025856975510649152,8.123659675790678
Fri May 10 2024 18:17:00 GMT-0300 (Horário Padrão de Brasília),0.6006781537162147,-0.00046169971473939905,7.228976614892982
Fri May 10 2024 18:18:00 GMT-0300 (Horário Padrão de Brasília),0.6098006895621347,-0.0018071797480297379,5.939687085250641
Fri May 10 2024 18:19:00 GMT-0300 (Horário Padrão de Brasília),0.5943596538934256,-0.0032008342336444402,6.618260031603908
Fri May 10 2024 18:20:00 GMT-0300 (Horário Padrão de Brasília),0.5846268084388321,-0.005033653747062853,9.982802517027984
Fri May 10 2024 18:21:00 GMT-0300 (Horário Padrão de Brasília),0.5290226364302584,-0.014757146507878325,15.389084885538766
Fri May 10 2024 18:22:00 GMT-0300 (Horário Padrão de Brasília),0.5251123746744573,-0.011065963721962845,14.861361811796595
Fri May 10 2024 18:23:00 GMT-0300 (Horário Padrão de Brasília),0.40692781230933867,-0.012817407971739456,13.408793185510648
Fri May 10 2024 18:24:00 GMT-0300 (Horário Padrão de Brasília),0.38788843782042004,-0.061297108020315745,10.270938934302624
Fri May 10 2024 18:25:00 GMT-0300 (Horário Padrão de Brasília),0.4757878494935779,-0.02278703876552722,10.635200485883086
Fri May 10 2024 18:26:00 GMT-0300 (Horário Padrão de Brasília),0.4855391202947204,-0.006987029956236079,11.444285222512082
Fri May 10 2024 18:27:00 GMT-0300 (Horário Padrão de Brasília),0.5233203899552522,-0.008485229850249021,9.455260454893596
Fri May 10 2024 18:28:00 GMT-0300 (Horário Padrão de Brasília),0.5830421268482721,0.001414328068498328,10.870193849029349
Fri May 10 2024 18:29:00 GMT-0300 (Horário Padrão de Brasília),0.5731980636218059,0.001543669737319179,7.919201252127515
Fri May 10 2024 18:30:00 GMT-0300 (Horário Padrão de Brasília),0.5348167537275614,-0.0030289394045565354,8.568883376787495
Fri May 10 2024 18:31:00 GMT-0300 (Horário Padrão de Brasília),0.5389834422859061,-0.0034494504694052557,7.25463651124879
Fri May 10 2024 18:32:00 GMT-0300 (Horário Padrão de Brasília),0.4670391475580599,-0.02082153616114927,10.782413447848931
Fri May 10 2024 18:33:00 GMT-0300 (Horário Padrão de Brasília),0.3545240445307236,-0.03537932430957194,14.115536013423817
Fri May 10 2024 18:34:00 GMT-0300 (Horário Padrão de Brasília),0.346526913755004,-0.049603068434912745,16.70435033842439
Fri May 10 2024 18:35:00 GMT-0300 (Horário Padrão de Brasília),0.5291914128604188,-0.0052798847022308346,18.553715483596452
Fri May 10 2024 18:36:00 GMT-0300 (Horário Padrão de Brasília),0.5702361079868901,0.00026196251156566583,8.101152992801316
Fri May 10 2024 18:37:00 GMT-0300 (Horário Padrão de Brasília),0.5367504838086304,0.00015516087980231227,6.142058592426464
Fri May 10 2024 18:38:00 GMT-0300 (Horário Padrão de Brasília),0.5190272078601172,-0.008161223705585943,9.581172876241112
Fri May 10 2024 18:39:00 GMT-0300 (Horário Padrão de Brasília),0.4364680901400575,-0.022392978356295404,14.938789590004859
Fri May 10 2024 18:40:00 GMT-0300 (Horário Padrão de Brasília),0.4228387531916597,-0.020540380744110305,17.4680202210126
Fri May 10 2024 18:41:00 GMT-0300 (Horário Padrão de Brasília),0.5436119665552728,0.00048034686517088067,13.411422598133731
Fri May 10 2024 18:42:00 GMT-0300 (Horário Padrão de Brasília),0.5838064967321719,-0.005745692222987625,7.727117451660627
Fri May 10 2024 18:43:00 GMT-0300 (Horário Padrão de Brasília),0.5332127411342364,-0.009703471587496258,9.078779090193946
Fri May 10 2024 18:44:00 GMT-0300 (Horário Padrão de Brasília),0.4231308385886124,-0.012273624496764671,14.92277602814755
Fri May 10 2024 18:45:00 GMT-0300 (Horário Padrão de Brasília),0.11102942475338373,-0.05415787688559113,15.721437684373042
Fri May 10 2024 18:46:00 GMT-0300 (Horário Padrão de Brasília),0.37970854613211436,-0.01944049592684467,13.795585680582144
Fri May 10 2024 18:47:00 GMT-0300 (Horário Padrão de Brasília),0.5350809253768601,0.0007789346362225315,10.921437286854815
Fri May 10 2024 18:48:00 GMT-0300 (Horário Padrão de Brasília),0.5015495471176318,-0.005714563731478033,6.837498787456459
Fri May 10 2024 18:49:00 GMT-0300 (Horário Padrão de Brasília),0.5125479476368008,-0.003927266509290109,7.7858359271310675
Fri May 10 2024 18:50:00 GMT-0300 (Horário Padrão de Brasília),0.49796696451429234,-0.003264477300641824,7.546521335168597
Fri May 10 2024 18:51:00 GMT-0300 (Horário Padrão de Brasília),0.43771382770159384,-0.0028267585578584543,10.510821686182517
Fri May 10 2024 18:52:00 GMT-0300 (Horário Padrão de Brasília),0.23936514981507373,-0.030378618213761303,19.979302888680294
