TimeSeries ID,value_core_usage_time_aggregate resource.namespace_name=kube-system,value_core_usage_time_aggregate resource.namespace_name=gmp-system,value_core_usage_time_aggregate resource.namespace_name=akoflow
resource.namespace_name,kube-system,gmp-system,akoflow
Fri May 10 2024 17:59:00 GMT-0300 (Horário Padrão de Brasília),undefined,undefined,0.0006465496552095828
Fri May 10 2024 18:00:00 GMT-0300 (Horário Padrão de Brasília),0.08608759331351418,0.01344314500356134,undefined
Fri May 10 2024 18:01:00 GMT-0300 (Horário Padrão de Brasília),0.07870620904313401,0.01156480107944322,undefined
Fri May 10 2024 18:02:00 GMT-0300 (Horário Padrão de Brasília),0.061021266652748374,0.011849907421350874,undefined
Fri May 10 2024 18:03:00 GMT-0300 (Horário Padrão de Brasília),0.03497084858754504,0.013655125232571662,undefined
Fri May 10 2024 18:04:00 GMT-0300 (Horário Padrão de Brasília),0.034476376252220046,0.01182620454927464,undefined
Fri May 10 2024 18:05:00 GMT-0300 (Horário Padrão de Brasília),0.03857990980259294,0.012242002977337189,0.002595264802663642
Fri May 10 2024 18:06:00 GMT-0300 (Horário Padrão de Brasília),0.04633434832780431,0.013235408408939916,0.21205316968258497
Fri May 10 2024 18:07:00 GMT-0300 (Horário Padrão de Brasília),0.09707062411349743,0.014264161264101283,6.74121065140115
Fri May 10 2024 18:08:00 GMT-0300 (Horário Padrão de Brasília),0.09122293892801292,0.0088406010099139,8.358421075051869
Fri May 10 2024 18:09:00 GMT-0300 (Horário Padrão de Brasília),0.08967725670118061,0.010832519372861426,7.956543870867498
Fri May 10 2024 18:10:00 GMT-0300 (Horário Padrão de Brasília),0.0917610634773749,0.01078640481879069,7.826462322631321
Fri May 10 2024 18:11:00 GMT-0300 (Horário Padrão de Brasília),0.08643016640684435,0.010884102381279761,7.445695452728417
Fri May 10 2024 18:12:00 GMT-0300 (Horário Padrão de Brasília),0.0686232867572016,0.010375801356145924,7.669283089678747
Fri May 10 2024 18:13:00 GMT-0300 (Horário Padrão de Brasília),0.09924257626786562,0.011119100454210874,1.7436537085173205
Fri May 10 2024 18:14:00 GMT-0300 (Horário Padrão de Brasília),0.2084896218539748,0.029100793576177612,5.62108578365374
Fri May 10 2024 18:15:00 GMT-0300 (Horário Padrão de Brasília),0.1890053961405349,0.026359262714841177,7.574766226975001
Fri May 10 2024 18:16:00 GMT-0300 (Horário Padrão de Brasília),0.1167562649901777,0.035856975510649154,8.376340324209322
Fri May 10 2024 18:17:00 GMT-0300 (Horário Padrão de Brasília),0.08932184628378531,0.010461699714739401,8.271023385107018
Fri May 10 2024 18:18:00 GMT-0300 (Horário Padrão de Brasília),0.08019931043786535,0.01180717974802974,8.060312914749359
Fri May 10 2024 18:19:00 GMT-0300 (Horário Padrão de Brasília),0.09564034610657444,0.013200834233644442,7.381739968396092
Fri May 10 2024 18:20:00 GMT-0300 (Horário Padrão de Brasília),0.10537319156116799,0.015033653747062855,3.9817502151046553
Fri May 10 2024 18:21:00 GMT-0300 (Horário Padrão de Brasília),0.16097736356974165,0.024757146507878327,3.921428475430264
Fri May 10 2024 18:22:00 GMT-0300 (Horário Padrão de Brasília),0.1648876253255428,0.021065963721962847,5.371742315541235
Fri May 10 2024 18:23:00 GMT-0300 (Horário Padrão de Brasília),0.2830721876906614,0.022817407971739458,5.944659512434658
Fri May 10 2024 18:24:00 GMT-0300 (Horário Padrão de Brasília),0.30211156217958,0.07129710802031575,6.195370265141245
Fri May 10 2024 18:25:00 GMT-0300 (Horário Padrão de Brasília),0.21421215050642214,0.03278703876552722,6.343669714116914
Fri May 10 2024 18:26:00 GMT-0300 (Horário Padrão de Brasília),0.20446087970527965,0.01698702995623608,6.47818632116809
Fri May 10 2024 18:27:00 GMT-0300 (Horário Padrão de Brasília),0.16667961004474788,0.018485229850249023,5.95736194547204
Fri May 10 2024 18:28:00 GMT-0300 (Horário Padrão de Brasília),0.10695787315172799,0.008585671931501674,7.511937878263911
