TimeSeries ID,value_core_usage_time_aggregate resource.namespace_name=kube-system,value_core_usage_time_aggregate resource.namespace_name=gmp-system,value_core_usage_time_aggregate resource.namespace_name=akoflow
resource.namespace_name,kube-system,gmp-system,akoflow
Thu May 09 2024 21:01:00 GMT-0300 (Horário Padrão de Brasília),0.03201230387283276,0.00995536518516295,undefined
Thu May 09 2024 21:02:00 GMT-0300 (Horário Padrão de Brasília),0.0320468604226939,0.007730971599665566,0.001183003627215503
Thu May 09 2024 21:03:00 GMT-0300 (Horário Padrão de Brasília),0.030130423911956073,0.01010397767052753,0.023867912591859865
Thu May 09 2024 21:04:00 GMT-0300 (Horário Padrão de Brasília),0.12426629438619162,0.008795342955619803,6.03405708980703
Thu May 09 2024 21:05:00 GMT-0300 (Horário Padrão de Brasília),0.0689782266000121,0.006982370145723612,15.052095895696272
Thu May 09 2024 21:06:00 GMT-0300 (Horário Padrão de Brasília),0.06308583788890694,0.005663593856977241,15.104028902415374
Thu May 09 2024 21:07:00 GMT-0300 (Horário Padrão de Brasília),0.06549409688512284,0.007095241689259168,15.65988560961235
Thu May 09 2024 21:08:00 GMT-0300 (Horário Padrão de Brasília),0.079911720916405,0.00790328796882808,15.030892673015229
Thu May 09 2024 21:09:00 GMT-0300 (Horário Padrão de Brasília),0.07059777069230082,0.009178935884299091,15.08616589812486
Thu May 09 2024 21:10:00 GMT-0300 (Horário Padrão de Brasília),0.062045380607155816,0.007279814321607514,15.640181414563788
Thu May 09 2024 21:11:00 GMT-0300 (Horário Padrão de Brasília),0.06403982514771264,0.006558253588187193,15.304238224017684
Thu May 09 2024 21:12:00 GMT-0300 (Horário Padrão de Brasília),0.06611782009732799,0.005987890299727046,15.320244240651421
Thu May 09 2024 21:13:00 GMT-0300 (Horário Padrão de Brasília),0.06680968198691145,0.007503439519646242,14.798391791492543
Thu May 09 2024 21:14:00 GMT-0300 (Horário Padrão de Brasília),0.19820290034290533,0.023301189146013594,1.2586026741169545
Thu May 09 2024 21:15:00 GMT-0300 (Horário Padrão de Brasília),0.2774442669712443,0.024752444902919366,8.779409779237143
Thu May 09 2024 21:16:00 GMT-0300 (Horário Padrão de Brasília),0.18688008203909837,0.02989396200110092,9.439098029596044
Thu May 09 2024 21:17:00 GMT-0300 (Horário Padrão de Brasília),0.2671997651552888,0.027805323092592003,10.025276576886814
Thu May 09 2024 21:18:00 GMT-0300 (Horário Padrão de Brasília),0.24270798128044407,0.030120511074307195,8.950165347458496
Thu May 09 2024 21:19:00 GMT-0300 (Horário Padrão de Brasília),0.3158530836132914,0.021549394533627985,9.563193885065878
Thu May 09 2024 21:20:00 GMT-0300 (Horário Padrão de Brasília),0.3147171507657765,0.03578994805461214,9.736962124637346
Thu May 09 2024 21:21:00 GMT-0300 (Horário Padrão de Brasília),0.29526291557598716,0.02972270766521972,9.63369832403849
Thu May 09 2024 21:22:00 GMT-0300 (Horário Padrão de Brasília),0.28715930377219345,0.02794637061931165,9.972412294589654
Thu May 09 2024 21:23:00 GMT-0300 (Horário Padrão de Brasília),0.26700775507001706,0.04099964104097911,9.477480399143486
Thu May 09 2024 21:24:00 GMT-0300 (Horário Padrão de Brasília),0.16008159318447718,0.012439926533923836,9.909585736831112
Thu May 09 2024 21:25:00 GMT-0300 (Horário Padrão de Brasília),0.2174033987890887,0.01658392234902048,2.608915752315701
Thu May 09 2024 21:26:00 GMT-0300 (Horário Padrão de Brasília),0.5836993874219546,0.045453825318299314,1.4623767040117934
Thu May 09 2024 21:27:00 GMT-0300 (Horário Padrão de Brasília),0.6476017299214898,0.08020059719161568,1.3351368916922106
Thu May 09 2024 21:28:00 GMT-0300 (Horário Padrão de Brasília),0.6361076116664053,0.08787393030587236,1.5890098456642185
Thu May 09 2024 21:29:00 GMT-0300 (Horário Padrão de Brasília),0.5084837921391268,0.06266592787115781,1.6831871604919342
Thu May 09 2024 21:30:00 GMT-0300 (Horário Padrão de Brasília),0.25724495965556626,0.03747079209180596,1.3351952352737384
Thu May 09 2024 21:31:00 GMT-0300 (Horário Padrão de Brasília),0.15775884523310613,0.008181084666250064,0.25165955
Thu May 09 2024 21:32:00 GMT-0300 (Horário Padrão de Brasília),0.31873024111146814,0.02296703145495398,0.2635262613171411
Thu May 09 2024 21:33:00 GMT-0300 (Horário Padrão de Brasília),0.41721843464501546,0.03284500942734807,0.8736057660301098
Thu May 09 2024 21:34:00 GMT-0300 (Horário Padrão de Brasília),0.24159964117161564,0.009732852367499382,1.3127163151637575
Thu May 09 2024 21:35:00 GMT-0300 (Horário Padrão de Brasília),0.6376037578216074,0.039171575676330284,2.31926423816065
Thu May 09 2024 21:36:00 GMT-0300 (Horário Padrão de Brasília),0.5251350487355004,0.0769619094228615,1.2235880011669589
Thu May 09 2024 21:37:00 GMT-0300 (Horário Padrão de Brasília),0.545448359937577,0.03796635378582476,2.556425458202552
Thu May 09 2024 21:38:00 GMT-0300 (Horário Padrão de Brasília),0.6514419947561266,0.06758532053338001,1.033059446122845
Thu May 09 2024 21:39:00 GMT-0300 (Horário Padrão de Brasília),0.821026350439009,0.07650928613325393,1.7954523818795092
