TimeSeries ID,t_0_value_request_cores_sum_sub resource.namespace_name=kube-system,t_0_value_request_cores_sum_sub resource.namespace_name=gmp-system,t_0_value_request_cores_sum_sub resource.namespace_name=akoflow
resource.namespace_name,kube-system,gmp-system,akoflow
Fri May 10 2024 00:04:00 GMT-0300 (Horário Padrão de Brasília),0.6627737105663463,0.0021664078253734852,-0.009467177802201014
Fri May 10 2024 00:05:00 GMT-0300 (Horário Padrão de Brasília),0.6051983930143751,0.0018330069417819839,-4.691135423592768
Fri May 10 2024 00:06:00 GMT-0300 (Horário Padrão de Brasília),0.6207254161814496,0.0035013454515799222,-0.209650440610325
Fri May 10 2024 00:07:00 GMT-0300 (Horário Padrão de Brasília),0.628667409305688,0.005201364176053515,-0.8580083767390292
Fri May 10 2024 00:08:00 GMT-0300 (Horário Padrão de Brasília),0.6219777152535221,0.004383669625784871,-0.312436836434836
Fri May 10 2024 00:09:00 GMT-0300 (Horário Padrão de Brasília),0.6203614615097311,0.005066797203716749,-0.659888019387159
Fri May 10 2024 00:10:00 GMT-0300 (Horário Padrão de Brasília),0.6144354564451671,0.004425029356979515,-0.32290123501640444
Fri May 10 2024 00:11:00 GMT-0300 (Horário Padrão de Brasília),0.6258201080713579,0.0042224228486533325,0.0030076091692556872
Fri May 10 2024 00:12:00 GMT-0300 (Horário Padrão de Brasília),0.6205733043533903,0.0026170540817395975,-0.24710818898782527
Fri May 10 2024 00:13:00 GMT-0300 (Horário Padrão de Brasília),0.6318884145860898,0.005066747125148042,-0.2186598519112959
Fri May 10 2024 00:14:00 GMT-0300 (Horário Padrão de Brasília),0.5923500506860196,-0.0069451009327853135,13.189613784589591
Fri May 10 2024 00:15:00 GMT-0300 (Horário Padrão de Brasília),0.5505748933756094,-0.008006280323313908,18.751471042785127
Fri May 10 2024 00:16:00 GMT-0300 (Horário Padrão de Brasília),0.5435659451001735,-0.01595042436781476,5.965540178674257
Fri May 10 2024 00:17:00 GMT-0300 (Horário Padrão de Brasília),0.5459192585469188,-0.00630997404135621,6.139622083341026
Fri May 10 2024 00:18:00 GMT-0300 (Horário Padrão de Brasília),0.5450348928573496,-0.008342010070912814,4.641823592577509
Fri May 10 2024 00:19:00 GMT-0300 (Horário Padrão de Brasília),0.5591922928210739,0.00018577165537209464,7.085560036468731
Fri May 10 2024 00:20:00 GMT-0300 (Horário Padrão de Brasília),0.4796018619574495,-0.013898857880450546,14.731960957469056
Fri May 10 2024 00:21:00 GMT-0300 (Horário Padrão de Brasília),0.4126218493452274,-0.029038836137219977,20.035037457442098
Fri May 10 2024 00:22:00 GMT-0300 (Horário Padrão de Brasília),0.4125172752219234,-0.03286372625004212,15.609117487272954
Fri May 10 2024 00:23:00 GMT-0300 (Horário Padrão de Brasília),0.44594729287884893,-0.014493610744995604,13.84865574518162
Fri May 10 2024 00:24:00 GMT-0300 (Horário Padrão de Brasília),0.43932836794458546,-0.020751728621735674,16.28253933352366
